439,19,81600
439,20,81150
439,21,81990
439,22,81000
439,23,81430
439,24,81430
439,25,81250
439,26,12380
439,27,12550
439,28,12400
439,29,12400
439,30,12400
439,31,12540
439,32,12540
439,33,12230
439,34,34520
439,35,30770
439,36,30120
439,37,34190
439,38,34190
439,39,30170
439,40,30260
439,41,30260
439,42,30730
439,43,30900
439,44,30000
439,45,30210
439,46,30490
439,47,30390
439,48,13870
439,49,84140
439,50,84250
439,51,84800
439,52,84220
439,53,84220
439,54,84400
439,55,84750
439,56,04110
439,57,04870
439,58,04300
439,59,04700
439,60,04210
439,61,04270
439,62,04410
439,63,04270
439,64,04330
439,65,04120
439,66,04170
439,67,04240
439,68,06910
439,69,06260
439,70,06910
439,71,06830
439,72,06450
439,73,06670
439,74,06380
439,75,06540
440,-13,40170
440,-12,40170
440,-11,40260
440,-10,40110
440,-9,40110
440,-8,40110
440,-7,40110
440,-6,40090
440,-5,40090
440,-4,40120
440,-3,40120
440,-2,40240
440,-1,40240
440,0,40310
440,1,47170
440,2,32250
440,3,47170
440,4,32100
440,5,32480
440,6,32700
440,7,32700
440,8,32340
440,9,82120
440,10,82210
440,11,82100
440,12,82700
440,13,82290
440,14,82000
440,15,82230
440,16,82230
440,17,81140
440,18,81140
440,19,81140
440,20,81170
440,21,81130
440,22,81450
440,23,81350
440,24,81340
440,25,12170
440,26,12550
440,27,12480
440,28,12400
440,29,12400
440,30,12490
440,31,12230
440,32,12230
440,33,12230
440,34,12230
440,35,30770
440,36,30120
440,37,30440
440,38,30440
440,39,30170
440,40,30140
440,41,30350
440,42,30360
440,43,30190
440,44,30700
440,45,30700
440,46,30210
440,47,30126
440,48,30131
440,49,84700
440,50,84210
440,51,84210
440,52,84570
440,53,84220
440,54,84490
440,55,84390
440,56,04150
440,57,04230
440,58,04230
440,59,04310
440,60,04190
440,61,04510
440,62,04270
440,63,04330
440,64,04330
440,65,04170
440,66,04170
440,67,04240
440,68,04320
440,69,06260
440,70,06260
440,71,06420
440,72,06420
440,73,06450
440,74,06450
440,75,06540
440,76,06540
441,-13,40170
441,-12,40170
441,-11,40170
441,-10,40110
441,-9,40210
441,-8,40630
441,-7,40630
441,-6,40420
441,-5,40420
441,-4,40120
441,-3,40120
441,-2,40120
441,-1,40240
441,0,40240
441,1,40310
441,2,47170
441,3,47170
441,4,47600
441,5,47310
441,6,47220
441,7,47220
441,8,82340
441,9,82400
441,10,82200
